N,ID1,NAME1,RA1,DE1,SIGMA_RA1,SIGMA_DE1,ID2,NAME2,RA2,DE2,SIGMA_RA2,SIGMA_DE2
28,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19352,HCO+,134.75787078,-47.52866139,0.02509642858347706,0.03422240099125302
29,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19353,UNNAMED,134.76178207,-47.509230200000005,0.02509642858347706,0.022814934844091188
30,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19354,UNNAMED,134.76234336,-47.49034299,0.03422240099125302,0.022814934844091188
31,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19355,H2CO,134.70349082,-47.53013996,0.02509642858347706,0.045629869688182376
32,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19356,08573-4718,134.76846501,-47.51036443,0.02509642858347706,0.022814934844091188
33,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19357,UNNAMED,134.77558301,-47.50927791,0.02053343982982155,0.0038024890344415508
34,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19358,H2O-E,134.76594523,-47.51174462,0.02509642858347706,0.01901244485348681
35,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19359,H2O-E,134.76509828,-47.513130600000004,0.02509642858347706,0.01901244485348681
36,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19360,CS,134.76928039,-47.51314506,0.02509642858347706,0.009506222426743406
37,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19361,UNNAMED,134.76761807,-47.51175041,0.02509642858347706,0.0019012445172207754
38,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19362,UNNAMED,134.77768458,-47.50789626,0.0019012445172207754,0.0017111199858184625
39,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19363,UNNAMED,134.77265553,-47.50926779,0.02509642858347706,0.0038024890344415508
40,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19364,UNNAMED,134.7726871,-47.50510117,0.02509642858347706,0.0013308711620545427
41,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19365,UNNAMED,134.78732235,-47.50542954,0.02509642858347706,0.0017111199858184625
42,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19366,UNNAMED,134.80811929,-47.5205016,0.02509642858347706,0.06844480198250602
43,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19367,UNNAMED,134.75755454,-47.57032754,0.02509642858347706,0.06844480198250602
44,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19368,UNNAMED,134.78673034,-47.58348413,0.02509642858347706,0.0019012445172207754
45,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19369,BBW 213D,134.98354465,-47.55082935,0.07985226812966786,0.022814934844091188
46,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19371,UNNAMED,134.94604161,-47.53264434,0.02509642858347706,0.022814934844091188
47,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19372,CI,134.94687804,-47.53264722,0.02509642858347706,0.01901244485348681
48,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19373,CO,134.95441853,-47.53100652,0.02509642858347706,0.03422240099125302
49,363,J0859.2-4729 ,134.8042,-47.4883,0.050539307,0.06001916,19374,OH-A,134.95689843,-47.53490401,0.02509642858347706,0.2281493433413768
0,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19213,08576-4320,134.85879579,-43.53451406,0.02509642858347706,0.022814934844091188
1,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19214,UNNAMED,134.86255222,-43.52902697,0.02509642858347706,0.0003802489034441551
2,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19220,"RCW 36,Gum 2",134.82647026,-43.74551608,0.02509642858347706,0.06844480198250602
3,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19221,DC 64,134.77652859,-43.71200971,0.5703733277562316,0.022814934844091188
4,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19222,H2CO,134.77233003,-43.71477301,0.02509642858347706,0.7985226506994683
5,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19224,RCW 36,134.75379557,-43.73609805,0.02509642858347706,0.022814934844091188
6,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19235,08576-4314,134.85610042,-43.43561467,0.02509642858347706,0.022814934844091188
7,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19236,UNNAMED,134.85691642,-43.43867308,0.02509642858347706,0.0038024890344415508
8,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19237,H2CO,134.86206163,-43.41896839,0.02509642858347706,0.022814934844091188
9,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19238,UNNAMED,134.85985680000002,-43.75396483,0.02509642858347706,0.045629869688182376
10,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19239,UNNAMED,134.90160392,-43.76244237,0.06844480198250602,0.5703733277562316
11,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19240,UNNAMED,134.86279398,-43.75230829,0.02509642858347706,0.022814934844091188
12,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19241,UNNAMED,134.86402599,-43.75564592,0.02509642858347706,0.045629869688182376
13,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19242,UNNAMED,134.84727201,-43.76058812,0.02509642858347706,0.03422240099125302
14,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19243,UNNAMED,134.85984577,-43.75563148,0.02509642858347706,0.0570373358353442
15,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19244,UNNAMED,134.86819334,-43.75760477,0.029659413512481275,0.045629869688182376
16,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19245,UNNAMED,134.86827238,-43.74566046,0.02509642858347706,0.09125973937636477
17,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19246,UNNAMED,134.85991194,-43.74563159,0.02509642858347706,0.09125973937636477
18,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19247,UNNAMED,134.84304764,-43.76724028,0.02509642858347706,0.06844480198250602
19,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19248,UNNAMED,134.87631285,-43.79402214,0.02509642858347706,0.045629869688182376
20,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19249,CI,134.86068181,-43.75563437,0.02509642858347706,0.01901244485348681
21,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19250,CO,134.85986783,-43.75229819,0.02509642858347706,0.045629869688182376
22,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19251,CH,134.86401496,-43.75731257,0.02509642858347706,0.06844480198250602
23,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19252,OH-A,134.84456645,-43.72724504,0.02509642858347706,0.2281493433413768
24,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19253,OH-A,134.84327932,-43.73224065,0.02509642858347706,0.1140746716706884
25,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19254,OH-A,134.84328116,-43.73196288,0.02509642858347706,0.2281493433413768
26,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19255,HCO+,134.84314697,-43.75224044,0.02509642858347706,0.03422240099125302
27,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19256,UNNAMED,134.85605129,-43.69728434,0.02509642858347706,0.03422240099125302
28,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19257,08575-4330,134.83804711,-43.70166665,0.02509642858347706,0.022814934844091188
29,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19258,UNNAMED,134.84218140000002,-43.70862546,0.02509642858347706,0.0038024890344415508
30,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19259,CS,134.82411472,-43.7224521,0.02509642858347706,0.009506222426743406
31,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19260,*bran 217(HA,134.84494405,-43.73335753,0.02509642858347706,0.022814934844091188
32,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19261,UNNAMED,134.85288644,-43.73338496,0.02509642858347706,0.0038024890344415508
33,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19262,UNNAMED,134.84703415,-43.73336475,0.02509642858347706,0.0019012445172207754
34,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19263,UNNAMED,134.86449548,-43.74786967,0.02509642858347706,0.0019012445172207754
35,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19264,H2O-E,134.85107834,-43.75393452,0.02509642858347706,0.01901244485348681
36,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19265,H2O-E,134.85273572,-43.75616249,0.02509642858347706,0.045629869688182376
37,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19266,UNNAMED,134.85568761,-43.75228375,0.02509642858347706,0.03422240099125302
38,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19267,UNNAMED,134.85556624,-43.77061689,0.02509642858347706,0.03422240099125302
39,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19268,08576-4334,134.85519972,-43.76283775,0.02509642858347706,0.022814934844091188
40,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19269,08576-4334,134.87219885,-43.78400781,0.02509642858347706,0.022814934844091188
41,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19270,CS,134.85505989,-43.78394864,0.02509642858347706,0.0038024890344415508
42,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19271,CS,134.85251494,-43.78949547,0.02509642858347706,0.009506222426743406
43,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19272,CS-A,134.84113623,-43.80334523,0.02509642858347706,0.009506222426743406
44,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19273,UNNAMED,134.86233368,-43.75869567,0.02509642858347706,0.0019012445172207754
45,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19274,UNNAMED,134.92647582,-43.79419523,0.02509642858347706,0.03422240099125302
46,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19275,UNNAMED,134.92653098,-43.78586199,0.02509642858347706,0.03422240099125302
47,364,J0859.3-4342 ,134.8271,-43.7125,0.07916242,0.09866994,19278,UNNAMED,135.00572447,-43.82113537,0.02509642858347706,0.03422240099125302
0,366,J0900.2-4608 ,135.0508,-46.1347,0.18211828,0.16745098,19310,"RCW 37,NGC 2",135.06222135,-45.94635653,0.02509642858347706,0.03422240099125302
1,366,J0900.2-4608 ,135.0508,-46.1347,0.18211828,0.16745098,19347,UNNAMED,134.77041711,-47.52870476,0.02509642858347706,0.5703733277562316
0,367,J0902.5-4727 ,135.6393,-47.4536,0.06178284,0.052850083,19315,"RCW 38,Gum 2",134.8001965,-47.46214009,0.4562986866827536,0.022814934844091188
0,373,J0911.6-4738 ,137.9166,-47.6403,0.05301752,0.052484978,19503,09098-4725,137.8928414,-47.63337167,0.02509642858347706,0.022814934844091188
0,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19525,RCW 41,139.13840339,-47.95989516,0.02509642858347706,0.045629869688182376
1,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19526,BBW 246,139.24297013,-47.96328372,0.06844480198250602,0.022814934844091188
2,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19527,UNNAMED,139.23055938,-47.94352177,0.02509642858347706,0.09125973937636477
3,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19528,UNNAMED,139.21419236,-47.950692,0.02509642858347706,0.03422240099125302
4,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19529,UNNAMED,139.23006025,-47.95490921,0.05931882702496255,0.045629869688182376
5,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19530,H2CO,139.20960623,-47.94845516,0.02509642858347706,0.045629869688182376
6,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19531,UNNAMED,139.17995837,-47.94058289,0.02509642858347706,0.0038024890344415508
7,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19532,CH3OH-E,139.16413,-47.93081013,0.02509642858347706,0.03422240099125302
8,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19533,CH3OH-E,139.16413394,-47.93025458,0.02509642858347706,0.03422240099125302
9,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19534,CH3OH-E,139.15639468,-47.9360911,0.02509642858347706,0.022814934844091188
10,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19535,UNNAMED,139.20469576,-47.90935572,0.02509642858347706,0.00019012445172207756
11,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19536,CS,139.16914036,-47.93221499,0.02509642858347706,0.009506222426743406
12,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19537,CS,139.17495786,-47.93778915,0.02509642858347706,0.005703733711022797
13,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19538,CS,139.17746797,-47.93779714,0.02509642858347706,0.0038024890344415508
14,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19539,UNNAMED,139.17500048,-47.93767817,0.02509642858347706,0.0015209956137766205
15,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19540,H2O-E,139.17329628,-47.93611717,0.02509642858347706,0.01901244485348681
16,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19541,H2O-E,139.18035701,-47.94336197,0.02509642858347706,0.045629869688182376
17,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19542,09155-4758,139.32632379,-48.18466241,0.02509642858347706,0.022814934844091188
18,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19545,DC 102,139.11067599,-48.3264779,1.072301919823913,0.022814934844091188
19,377,J0917.9-4755 ,139.4778,-47.9289,0.11091615,0.14242615,19546,09162-4757,139.49333954,-48.17324728,0.02509642858347706,0.022814934844091188
0,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19594,09203-5143,140.50800782,-51.94452772,0.02509642858347706,0.022814934844091188
1,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19595,09209-5143,140.64411230000002,-51.93967084,0.02509642858347706,0.022814934844091188
2,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19596,UNNAMED,140.650365,-51.94302353,0.02509642858347706,0.0038024890344415508
3,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19597,BBW 258,140.46890036,-52.22052137,0.011407467422045594,0.022814934844091188
4,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19598,09202-5159,140.47818673,-52.21138336,0.02509642858347706,0.022814934844091188
5,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19599,GL 66,140.38647590000002,-52.21387667,0.02509642858347706,0.022814934844091188
6,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19600,DC,140.45777294,-52.19909769,0.02509642858347706,0.022814934844091188
7,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19601,09216-5158,140.83340986,-52.1894243,0.02509642858347706,0.022814934844091188
8,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19602,RCW 42,141.01530144,-52.11581508,0.02509642858347706,0.07985226812966786
9,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19603,Gum 26,141.10864304,-51.96359881,0.045629869688182376,0.022814934844091188
10,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19604,BBW 263,141.12521521,-51.98531643,0.06844480198250602,0.022814934844091188
11,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19605,CO,141.11254087,-51.99944453,0.02509642858347706,0.03422240099125302
12,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19606,UNNAMED,141.12095461,-51.99447019,0.02509642858347706,0.022814934844091188
13,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19607,UNNAMED,141.12221734,-51.9936407,0.02509642858347706,0.045629869688182376
14,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19608,UNNAMED,141.09542247,-51.99355876,0.02509642858347706,0.022814934844091188
15,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19609,UNNAMED,141.11672758,-51.99945733,0.02509642858347706,0.09125973937636477
16,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19610,UNNAMED,141.12221958,-51.99336293,0.02509642858347706,0.045629869688182376
17,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19611,09227-5146,141.10798928,-51.99276385,0.02509642858347706,0.022814934844091188
18,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19612,UNNAMED,141.10961024,-51.98904654,0.02509642858347706,0.0003802489034441551
19,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19613,UNNAMED,141.10633476,-51.99025876,0.004182737778525235,0.0038024890344415508
20,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19614,09230-5148,141.17215330000002,-52.03157156,0.02509642858347706,0.022814934844091188
21,380,J0924.1-5202 ,141.0428,-52.0462,0.31065425,0.29328558,19619,BBW 264A,141.52095994,-52.69653037,0.011407467422045594,0.022814934844091188
