NAME,RA,DE,SIGMA_RA,SIGMA_DE
4FGL J1550.4-5354 ,237.6076,-53.9092,0.053138636,0.04925532
4FGL J1550.6+6027 ,237.6644,60.4616,0.03460045,0.036692634
4FGL J1551.7-4257 ,237.9316,-42.9595,0.09087249,0.10942069
4FGL J1551.9-6015 ,237.9877,-60.252,0.21111038,0.16087992
4FGL J1553.8-5325e,238.456,-53.426,,
4FGL J1554.2+2008 ,238.5533,20.1481,0.038130514,0.041225646
4FGL J1555.2+7103 ,238.8213,71.0615,0.07681813,0.075667314
4FGL J1556.4-6911 ,239.109,-69.1911,0.07858437,0.07667306
4FGL J1557.2+3822 ,239.3144,38.3788,0.08343974,0.09328614
4FGL J1559.7-4518 ,239.9357,-45.3117,0.085267015,0.08293394
4FGL J1602.0-4402 ,240.501,-44.0474,0.05579978,0.051200245
4FGL J1602.2+2305 ,240.5576,23.0969,0.045256753,0.042113137
4FGL J1602.6+4107 ,240.6549,41.1217,0.22278535,0.1935635
4FGL J1603.3-6010 ,240.8445,-60.1747,0.026156599,0.028063012
4FGL J1603.6-0451 ,240.9175,-4.8603,0.07559294,0.1056566
4FGL J1604.4-4927 ,241.1109,-49.4556,0.062305585,0.08961939
4FGL J1606.0-4606 ,241.5106,-46.1061,0.24656436,0.53590316
4FGL J1606.6+1324 ,241.6681,13.4042,0.0817,0.07940001
4FGL J1606.9+5919 ,241.7341,59.3201,0.069690056,0.052678905
4FGL J1608.0+4949 ,242.0136,49.829,0.07494159,0.07255074
4FGL J1608.4+0055 ,242.117,0.9195,0.07171804,0.070397824
4FGL J1608.8-4803 ,242.2228,-48.0587,0.11268555,0.11528741
4FGL J1610.3-5154 ,242.5843,-51.9105,0.09338312,0.092658155
4FGL J1611.6-6013 ,242.9126,-60.2272,0.07748019,0.08380615
4FGL J1611.9-5125 ,242.9829,-51.4209,0.08329994,0.07230007
4FGL J1612.1+1407 ,243.0313,14.1168,0.046540864,0.05393801
4FGL J1612.1-4526 ,243.0427,-45.4358,0.108250216,0.075669646
4FGL J1612.2+2828 ,243.0628,28.4731,0.07111338,0.071908064
4FGL J1612.4+0409 ,243.1102,4.1556,0.100727886,0.09465672
4FGL J1612.4-4419 ,243.1229,-44.3194,0.07797173,0.088495314
4FGL J1613.0-5102 ,243.2707,-51.0458,0.041677404,0.042697594
4FGL J1615.3-1512 ,243.8334,-15.2098,0.088783786,0.078020126
4FGL J1615.5-5434 ,243.892,-54.5804,0.06130782,0.05634689
4FGL J1615.9-4322 ,243.9969,-43.3689,0.081673175,0.08009958
4FGL J1616.6-5341 ,244.1512,-53.6885,0.03380742,0.03375483
4FGL J1616.6-5009 ,244.1575,-50.1507,0.12508318,0.10940334
4FGL J1618.0-5119 ,244.5171,-51.3287,0.07332854,0.04132705
4FGL J1618.3-4537 ,244.5819,-45.6303,0.17182207,0.1748688
4FGL J1619.3-5047 ,244.8449,-50.784,0.10050397,0.10666395
4FGL J1619.4-5106 ,244.8526,-51.1005,0.03474531,0.037280746
4FGL J1619.5-5014 ,244.8768,-50.2496,0.06092857,0.0468551
4FGL J1620.5-5729 ,245.1276,-57.4945,0.08725493,0.0784246
4FGL J1620.8-4958 ,245.2116,-49.9699,0.04668149,0.05323194
4FGL J1620.8-5035 ,245.2214,-50.5906,0.053286687,0.054706305
4FGL J1621.0-2625 ,245.2689,-26.4277,0.12724733,0.17079335
4FGL J1622.0-5157 ,245.5099,-51.9514,0.073901005,0.066933796
4FGL J1622.2-7202 ,245.5525,-72.0399,0.046960328,0.045647867
4FGL J1622.5-4726 ,245.6349,-47.4349,0.08300928,0.06474527
4FGL J1622.7-4934 ,245.6858,-49.574,0.05647182,0.045463983
4FGL J1622.8-4454 ,245.7169,-44.9151,0.054195166,0.054100048
4FGL J1623.0-4624 ,245.7569,-46.4141,0.039902203,0.04669812
4FGL J1623.7-2315 ,245.9273,-23.2556,0.07291915,0.07334519
4FGL J1623.9-6936 ,245.9865,-69.6069,0.04255191,0.043590657
4FGL J1624.1-4941 ,246.043,-49.6901,0.07443512,0.062588766
4FGL J1624.1-4417 ,246.047,-44.2938,0.064513646,0.06319375
4FGL J1624.3-3952 ,246.0999,-39.8667,0.044030428,0.03918382
4FGL J1624.9-4538 ,246.2333,-45.6489,0.094927974,0.12787925
4FGL J1625.3-2338 ,246.3293,-23.6426,0.20109741,0.22760093
4FGL J1626.0-4917 ,246.5083,-49.2838,0.06027573,0.041375436
4FGL J1626.4+1820 ,246.6102,18.3374,0.08660349,0.0916967
4FGL J1626.5-4406 ,246.6427,-44.1031,0.051506102,0.04522059
4FGL J1626.5+6257 ,246.6438,62.9585,0.038610313,0.044103667
4FGL J1626.6-4251 ,246.6531,-42.8615,0.11435789,0.09107606
4FGL J1627.7-5749 ,246.9297,-57.8307,0.07563772,0.06917785
4FGL J1627.7+3219 ,246.94,32.3213,0.042226177,0.040581647
4FGL J1628.0-4920 ,247.0121,-49.3367,0.06948708,0.058902845
4FGL J1628.6-4553 ,247.1524,-45.8965,0.061423227,0.06773802
4FGL J1629.3-4822 ,247.3305,-48.3745,0.08598402,0.07591344
4FGL J1630.1-1049 ,247.5289,-10.8183,0.053653255,0.05246464
4FGL J1630.1-3546 ,247.5332,-35.7829,0.08832018,0.09116438
4FGL J1631.8+4144 ,247.954,41.7495,0.04472856,0.048590597
4FGL J1632.2+0854 ,248.0597,8.9044,0.046354998,0.047355086
4FGL J1632.5+3839 ,248.1308,38.6585,0.061295155,0.05530537
4FGL J1633.8+0701 ,248.4543,7.0309,0.061013415,0.10249202
4FGL J1634.6-4324 ,248.6549,-43.4059,0.11024491,0.048156638
4FGL J1634.7+0235 ,248.6845,2.5838,0.08891802,0.07127914
4FGL J1634.9+1222 ,248.7419,12.3676,0.06682109,0.057807457
4FGL J1635.3+4258 ,248.8458,42.9756,0.059813306,0.055959173
4FGL J1635.4-3249 ,248.8586,-32.829,0.06936119,0.07216473
4FGL J1636.9-4710 ,249.2441,-47.1687,0.04529521,0.04692924
4FGL J1637.5+3005 ,249.3954,30.0874,0.130239,0.13718489
4FGL J1638.0+0042 ,249.5161,0.7013,0.099861234,0.06313901
4FGL J1639.0-2727 ,249.768,-27.4643,0.07236946,0.093459696
4FGL J1639.2-5638 ,249.8034,-56.6438,0.15578918,0.19387558
4FGL J1639.3-5146 ,249.8479,-51.7691,0.016721314,0.01688365
4FGL J1639.8-4642 ,249.9532,-46.7141,0.033365622,0.035451878
4FGL J1640.3-4917 ,250.0776,-49.2887,0.03716904,0.036883365
4FGL J1641.3-2908 ,250.339,-29.1393,0.07920983,0.091919616
4FGL J1641.5+2017 ,250.3791,20.294,0.07259614,0.060125634
4FGL J1643.1+1436 ,250.7777,14.6021,0.4065716,0.30981398
4FGL J1643.3-3148 ,250.8456,-31.8081,0.05151567,0.059900723
4FGL J1644.8+1850 ,251.2048,18.8375,0.070469745,0.10579091
4FGL J1644.8-2154 ,251.2231,-21.9105,0.08168496,0.07598571
4FGL J1644.9-4921 ,251.2319,-49.3642,0.05028591,0.05442883
4FGL J1645.0+1654 ,251.2682,16.9048,0.1342365,0.08617947
4FGL J1645.1-4123 ,251.2909,-41.3995,0.076251455,0.06925265
4FGL J1645.2-5218 ,251.3147,-52.302,0.10518462,0.09443037
4FGL J1646.5-4406 ,251.6251,-44.1036,0.04674419,0.041077986
4FGL J1646.7-2154 ,251.6851,-21.9075,0.07199061,0.07649178
4FGL J1647.0+6040 ,251.7612,60.6674,0.060192063,0.05708202
4FGL J1647.1+6149 ,251.7878,61.8288,0.07222315,0.07588826
4FGL J1648.1-1547 ,252.0274,-15.793,0.041583586,0.042722076
4FGL J1648.7+4834 ,252.1915,48.5671,0.08098895,0.08446922
4FGL J1649.2-4513 ,252.3161,-45.2212,0.1097175,0.07929415
4FGL J1649.3-4441 ,252.3335,-44.6991,0.040552136,0.03545483
4FGL J1649.8-3010 ,252.458,-30.1821,0.039463747,0.03663909
4FGL J1650.9-4420 ,252.7479,-44.3368,0.10529416,0.085478134
4FGL J1651.1-5848 ,252.7792,-58.8145,0.17471935,0.15727888
4FGL J1651.7-7241 ,252.9366,-72.6968,0.059260715,0.064373426
4FGL J1651.7-4359 ,252.9379,-43.9944,0.044824395,0.051178645
4FGL J1652.2-4633e,253.055,-46.556,,
4FGL J1652.2-4516 ,253.066,-45.2823,0.057903413,0.07522051
4FGL J1653.0+3640 ,253.2514,36.6814,0.07816194,0.082247026
4FGL J1653.2-4349 ,253.3011,-43.8243,0.034888286,0.032360587
4FGL J1654.0-3509 ,253.5107,-35.1552,0.060615066,0.09095704
4FGL J1654.2-4907 ,253.5623,-49.1203,0.049671322,0.050848108
4FGL J1654.5-5509 ,253.632,-55.1579,0.53513676,0.44913706
4FGL J1655.5-4737e,253.883,-47.632,,
4FGL J1655.9-3940 ,253.9775,-39.6692,0.045054786,0.05695477
4FGL J1655.9-3101 ,253.998,-31.0227,0.08631591,0.10142263
4FGL J1656.4-0410 ,254.1194,-4.1702,0.047818583,0.051542547
4FGL J1656.5-2733 ,254.1439,-27.5606,0.054978162,0.054473504
4FGL J1656.9-5717 ,254.2494,-57.2879,0.15658988,0.14654809
4FGL J1657.4-3917 ,254.3522,-39.2914,0.0646613,0.080835186
4FGL J1657.7-4656 ,254.4323,-46.9338,0.045587506,0.06646669
4FGL J1657.7-4520 ,254.448,-45.3382,0.045520067,0.036056254
4FGL J1658.3-4637 ,254.5923,-46.6289,0.08184511,0.054918002
4FGL J1659.0-0140 ,254.7655,-1.6775,0.046498727,0.042901386
4FGL J1659.2-1443 ,254.8071,-14.73,0.06509926,0.056112528
4FGL J1659.9-0122 ,254.9791,-1.3722,0.11574787,0.09376713
4FGL J1700.2-4237 ,255.0626,-42.6282,0.13343795,0.15336221
4FGL J1700.3-4557 ,255.0967,-45.9537,0.06922933,0.08697667
4FGL J1700.8-5218 ,255.2066,-52.3127,0.11929146,0.08551256
4FGL J1701.3-4924 ,255.3348,-49.407,0.06944765,0.07401589
4FGL J1701.9-4625 ,255.4959,-46.4318,0.13599834,0.117749535
4FGL J1702.3-2525 ,255.5876,-25.4213,0.052109297,0.046689525
4FGL J1702.5-4803 ,255.6442,-48.0538,0.058496032,0.054451678
4FGL J1702.7-5655 ,255.6945,-56.9283,0.023561297,0.022665072
4FGL J1703.6-2850 ,255.9146,-28.8346,0.045388382,0.039213452
4FGL J1704.8-4030 ,256.2047,-40.5029,0.030931644,0.03417373
4FGL J1705.1-4748 ,256.2845,-47.8142,0.14425118,0.14013599
4FGL J1705.2-3850 ,256.3248,-38.8341,0.0575325,0.061761733
4FGL J1705.4+5436 ,256.3652,54.6015,0.042255525,0.044249423
4FGL J1705.4-4850 ,256.3663,-48.8339,0.116684854,0.10667956
4FGL J1706.2-4950 ,256.564,-49.8384,0.17559393,0.22443664
4FGL J1706.4-4609 ,256.6103,-46.1541,0.08688798,0.08709592
4FGL J1706.4-4649 ,256.6126,-46.8219,0.2555416,0.26977795
4FGL J1706.5-4023 ,256.6436,-40.3847,0.06750695,0.050576214
4FGL J1706.8-4540 ,256.7203,-45.6716,0.07999009,0.07461285
4FGL J1706.8+3004 ,256.7224,30.0673,0.10633808,0.14857277
4FGL J1707.1-1931 ,256.782,-19.5275,0.0698871,0.0648689
4FGL J1707.6-5351 ,256.9131,-53.864,0.06730698,0.060572036
4FGL J1708.8-0923 ,257.2004,-9.3943,0.11654004,0.09767158
4FGL J1709.4-2127 ,257.3557,-21.4564,0.080539495,0.06160868
4FGL J1709.4-0328 ,257.3747,-3.471,0.06105433,0.064995535
4FGL J1709.9-0900 ,257.4834,-9.0144,0.09605557,0.09955933
4FGL J1710.0+4629 ,257.5087,46.4842,0.08060926,0.070053175
4FGL J1710.3-3039 ,257.5791,-30.653,0.054097604,0.05577724
4FGL J1710.3-3943 ,257.5945,-39.7223,0.050343804,0.04323692
4FGL J1710.8+1135 ,257.7106,11.5993,0.23749942,0.2423058
4FGL J1711.0-3002 ,257.77,-30.0487,0.06960957,0.06840607
4FGL J1711.4-2526 ,257.8555,-25.4336,0.06788579,0.098593965
4FGL J1711.9-1922 ,257.9776,-19.3676,0.040214814,0.041094273
4FGL J1712.9-4105 ,258.2366,-41.0954,0.03690067,0.03919938
4FGL J1714.8-1421 ,258.7153,-14.3664,0.08054351,0.0692672
4FGL J1714.8-3346 ,258.719,-33.7775,0.13586245,0.10473605
4FGL J1714.8-3849 ,258.7242,-38.819,0.032741085,0.034028098
4FGL J1714.9-3324 ,258.7381,-33.4135,0.044846095,0.048601735
4FGL J1715.7-4239 ,258.9342,-42.6513,0.06357384,0.059467528
4FGL J1716.1+2309 ,259.0346,23.1552,0.035162278,0.037849892
4FGL J1716.3+3434 ,259.0996,34.5792,0.100635,0.09555897
4FGL J1716.9-4152 ,259.2449,-41.8747,0.06781801,0.06761507
4FGL J1717.0-3218 ,259.2558,-32.3118,0.08365235,0.09092511
4FGL J1717.5-5804 ,259.3784,-58.0706,0.045743804,0.04126239
4FGL J1717.5-4022 ,259.3943,-40.3788,0.059748378,0.060605463
4FGL J1717.6-4404 ,259.4006,-44.0778,0.05984946,0.06767638
4FGL J1717.8+1955 ,259.4536,19.9173,0.06757431,0.062037192
4FGL J1719.0-4221 ,259.7715,-42.3596,0.09750172,0.095601745
4FGL J1719.1-5348 ,259.7793,-53.807,0.047711555,0.05048909
4FGL J1719.4-2916 ,259.8622,-29.2734,0.08565947,0.112388544
4FGL J1720.0-4316 ,260.0084,-43.2707,0.1270032,0.13175428
4FGL J1720.1-4358 ,260.0321,-43.9712,0.056640223,0.06553546
4FGL J1720.6+0708 ,260.1638,7.1469,0.054584384,0.053025234
4FGL J1721.3-5257 ,260.347,-52.9526,0.07825707,0.07394546
4FGL J1721.4+2529 ,260.3528,25.4903,0.24918585,0.2721703
4FGL J1721.4+1131 ,260.3575,11.5288,0.07307081,0.09895796
4FGL J1721.7-3917 ,260.4317,-39.2975,0.04727909,0.046450596
4FGL J1722.1-3205 ,260.5278,-32.0879,0.05403836,0.052643288
4FGL J1722.6-3135 ,260.673,-31.5941,0.08131783,0.084482834
4FGL J1722.8-0418 ,260.7115,-4.3033,0.03862066,0.04099323
4FGL J1723.1-2859 ,260.7958,-28.9957,0.09947824,0.10738427
4FGL J1723.5-0501e,260.885,-5.032,,
4FGL J1723.6-4126 ,260.9038,-41.4471,0.25048468,0.21080287
4FGL J1724.5-3008 ,261.1451,-30.1462,0.089064196,0.06984855
4FGL J1725.1-1924 ,261.2993,-19.4033,0.05160026,0.058112938
4FGL J1725.5+0840 ,261.3838,8.667,0.10499486,0.08690622
4FGL J1726.2-2903 ,261.5527,-29.0508,0.06599013,0.084477946
4FGL J1726.7-3930 ,261.6974,-39.5053,0.08492123,0.10129848
4FGL J1726.8-2659 ,261.7116,-26.999,0.044925835,0.06885317
4FGL J1727.4+0326 ,261.8631,3.4498,0.04990007,0.05349994
4FGL J1727.6-2304 ,261.9084,-23.0735,0.043875523,0.041694947
4FGL J1727.6-0849 ,261.916,-8.8183,0.12315498,0.10733896
4FGL J1727.7-3621 ,261.9461,-36.3561,0.055093087,0.05203031
4FGL J1728.0-3550 ,262.0092,-35.8442,0.10736673,0.09401616
4FGL J1728.1-1610 ,262.0381,-16.167,0.07039982,0.065200195
4FGL J1729.1-3503 ,262.2792,-35.0577,0.0447088,0.045544084
4FGL J1729.4-2831 ,262.3509,-28.5235,0.10946041,0.11144718
4FGL J1729.7-4242 ,262.4354,-42.7039,0.070100024,0.079799995
4FGL J1729.9-4148 ,262.4798,-41.8042,0.041560225,0.03784373
4FGL J1730.1-4343 ,262.5395,-43.727,0.14583246,0.22429167
4FGL J1730.3-2913 ,262.5768,-29.2302,0.052769322,0.075064234
4FGL J1730.4-0359 ,262.6086,-3.9923,0.036797665,0.030802794
4FGL J1730.8-3806 ,262.722,-38.1131,0.06557727,0.056326482
4FGL J1730.8-1123 ,262.7223,-11.3984,0.060395766,0.046405517
4FGL J1731.7-1850 ,262.9257,-18.8342,0.12886225,0.115714215
4FGL J1731.9-2719 ,262.9821,-27.3294,0.03450778,0.039030034
4FGL J1732.0-2659 ,263.0001,-26.989,0.067932785,0.05839758
4FGL J1732.7-2559 ,263.1921,-25.9847,0.10398628,0.11943724
4FGL J1733.2-2915 ,263.3071,-29.2571,0.049947694,0.057973687
4FGL J1733.4+2235 ,263.3688,22.5851,0.08553823,0.08101958
4FGL J1733.6-2431 ,263.4223,-24.518,0.13027856,0.083440684
4FGL J1733.9-2220 ,263.4949,-22.3339,0.1707504,0.18494746
4FGL J1734.0-2933 ,263.5128,-29.5508,0.050717,0.047876783
4FGL J1734.5-2818 ,263.648,-28.3022,0.056377675,0.065391205
4FGL J1735.2-1640 ,263.8013,-16.6667,0.06978941,0.06670449
4FGL J1735.3-0717 ,263.8401,-7.2853,0.0635462,0.051701844
4FGL J1736.1-3422 ,264.0259,-34.3772,0.030846994,0.033356607
4FGL J1736.3-2929 ,264.0929,-29.4868,0.06279972,0.09122935
4FGL J1737.2-2421 ,264.308,-24.3663,0.055166025,0.047970407
4FGL J1737.3-5300 ,264.3313,-53.0084,0.062567845,0.053942043
4FGL J1737.3-3332 ,264.3431,-33.5337,0.060023166,0.062481917
4FGL J1737.6-2350 ,264.4234,-23.8468,0.14426298,0.103576265
4FGL J1738.0+0236 ,264.5065,2.6116,0.099084035,0.10823747
4FGL J1738.1-2453 ,264.5425,-24.8937,0.058647327,0.0772375
4FGL J1738.2+4000 ,264.56,40.0099,0.067657635,0.060649287
4FGL J1738.8-3241 ,264.7037,-32.6886,0.07591222,0.06402332
4FGL J1738.8-3418 ,264.7225,-34.31,0.06573578,0.081491224
4FGL J1739.1-1059 ,264.7836,-10.9948,0.10258818,0.09752408
4FGL J1739.2-2717 ,264.8181,-27.2951,0.07350227,0.06461135
4FGL J1739.3-2531 ,264.8366,-25.5262,0.04735853,0.039290324
4FGL J1739.5-2929 ,264.8775,-29.4858,0.07550064,0.100099534
4FGL J1739.6-3155 ,264.9101,-31.9207,0.25560632,0.2689519
4FGL J1739.7-2836 ,264.9349,-28.6023,0.04486684,0.04136203
4FGL J1740.1-1928 ,265.0306,-19.479,0.13049996,0.14834481
4FGL J1740.4-2850 ,265.1219,-28.8468,0.034887176,0.04823708
4FGL J1740.6-3430 ,265.1579,-34.5103,0.0878726,0.23480138
4FGL J1740.7-6750 ,265.1841,-67.8423,0.13102183,0.13675742
4FGL J1740.7-2640 ,265.1857,-26.677,0.049097504,0.055817608
4FGL J1741.1-3328 ,265.2933,-33.4679,0.07688631,0.07240148
4FGL J1741.2+5739 ,265.3226,57.6587,0.054955263,0.05389267
4FGL J1741.3-3357 ,265.345,-33.9565,0.065964036,0.07404301
4FGL J1741.5-3119 ,265.3781,-31.3302,0.043909475,0.04559088
4FGL J1741.5-2344 ,265.3888,-23.7478,0.116,0.0955
4FGL J1741.6-3917e,265.409,-39.296,,
4FGL J1741.6-2730 ,265.4124,-27.5098,0.11515263,0.07255048
4FGL J1742.5-2833 ,265.6335,-28.5588,0.06521961,0.12411005
4FGL J1742.8-2246 ,265.7245,-22.7718,0.075318284,0.056710556
4FGL J1743.1-3049 ,265.7861,-30.8333,0.050828174,0.044610605
4FGL J1743.4-3123 ,265.8519,-31.3872,0.038548112,0.045474872
4FGL J1743.4-2406 ,265.8676,-24.104,0.06804457,0.068456605
4FGL J1743.6-3341 ,265.9106,-33.6939,0.03723444,0.04379974
4FGL J1743.7-4321 ,265.9441,-43.3542,0.07315829,0.06544123
4FGL J1743.8-3143 ,265.972,-31.7266,0.06356691,0.05144093
4FGL J1743.9-3539 ,265.9811,-35.6644,0.24030747,0.41776612
4FGL J1744.0-1311 ,266.0189,-13.1909,0.04326679,0.04351178
4FGL J1744.7-1557 ,266.1768,-15.9625,0.054170694,0.06019997
4FGL J1744.9-3322 ,266.2336,-33.3722,0.059904978,0.073701866
4FGL J1744.9-2153 ,266.2376,-21.8914,0.071832255,0.083554104
4FGL J1745.3+2338 ,266.3448,23.6343,0.259199,0.21386336
4FGL J1745.6-3626 ,266.4139,-36.4383,0.048348796,0.062130142
4FGL J1745.8-3028e,266.453,-30.475,,
4FGL J1746.0-3123 ,266.5047,-31.3939,0.092292584,0.07910866
4FGL J1746.1-2541 ,266.5481,-25.6881,0.053997833,0.05060231
4FGL J1746.5-2019 ,266.6262,-20.3277,0.0594252,0.08517403
4FGL J1747.0-3505 ,266.7709,-35.0989,0.049124215,0.046971705
4FGL J1747.6+0324 ,266.9051,3.4073,0.04552524,0.041637275
4FGL J1747.7-2141 ,266.9399,-21.6897,0.07191722,0.0649058
4FGL J1747.8-0316 ,266.9612,-3.2704,0.042887326,0.046319302
4FGL J1747.9-3224 ,266.9845,-32.4126,0.04895394,0.05636667
4FGL J1748.2-1942 ,267.0713,-19.7065,0.04600793,0.049005616
4FGL J1748.3-2906 ,267.0955,-29.1061,0.032812513,0.031045433
4FGL J1748.4+1601 ,267.1086,16.0221,0.16207947,0.16276371
4FGL J1749.0-2327 ,267.2518,-23.4554,0.15042849,0.08832191
4FGL J1749.6-3143 ,267.4026,-31.7249,0.0670585,0.064740695
4FGL J1749.8-0303 ,267.4622,-3.0518,0.04942235,0.051178433
4FGL J1750.0-3849 ,267.5082,-38.8182,0.23807375,0.15704806
4FGL J1750.4-1721 ,267.6032,-17.3606,0.09687255,0.10235099
4FGL J1750.6-1906 ,267.6644,-19.1101,0.049300607,0.056699477
4FGL J1750.8-4405 ,267.7138,-44.0995,0.07603245,0.08531634
4FGL J1750.9-3301 ,267.7298,-33.0201,0.059029013,0.064101145
4FGL J1751.6-1750 ,267.9064,-17.838,0.049903303,0.05039673
4FGL J1752.0+3606 ,268.017,36.1165,0.07343165,0.07742696
4FGL J1752.3-2914 ,268.0772,-29.2492,0.050322443,0.04669113
4FGL J1752.3-3139 ,268.0844,-31.6521,0.05402742,0.055900346
4FGL J1752.7-3040 ,268.1882,-30.6755,0.067831166,0.094341055
4FGL J1752.8-4449 ,268.218,-44.8251,0.0447919,0.044532407
4FGL J1753.3-3325 ,268.3497,-33.4169,0.065448895,0.06775959
4FGL J1753.8-2538 ,268.4601,-25.6402,0.015533817,0.015183891
4FGL J1753.9+2443 ,268.4956,24.7297,0.043823816,0.0392835
4FGL J1754.1-4333 ,268.545,-43.5645,0.03161837,0.03068434
4FGL J1754.3-4443 ,268.5755,-44.7281,0.06380008,0.065541126
4FGL J1754.3-2914 ,268.5889,-29.2427,0.08987091,0.05736055
4FGL J1754.3-3236 ,268.5926,-32.6017,0.16629855,0.13660178
4FGL J1754.6-2933 ,268.6631,-29.5518,0.05704328,0.0425566
4FGL J1754.8-3200 ,268.7033,-32.0007,0.06457727,0.05768845
4FGL J1755.9-4009 ,268.9762,-40.1513,0.11447729,0.08576405
4FGL J1756.3+0236 ,269.0883,2.6144,0.14686269,0.13142373
4FGL J1757.1-3554 ,269.2838,-35.9003,0.08115416,0.09526265
4FGL J1757.4-3125 ,269.3539,-31.4187,0.059177697,0.05287949
4FGL J1757.6-2731 ,269.4012,-27.5282,0.10397708,0.10195694
4FGL J1757.7-6032 ,269.4489,-60.5374,0.031861,0.036448553
4FGL J1758.0-2953 ,269.5105,-29.8893,0.06309384,0.050607685
4FGL J1758.3-1920 ,269.5962,-19.3434,0.06830175,0.0687502
4FGL J1758.7-4109 ,269.6967,-41.1528,0.034699854,0.03400016
4FGL J1759.0-0107 ,269.7656,-1.1196,0.20039506,0.20456587
4FGL J1759.1-3849 ,269.7931,-38.8217,0.041025404,0.04107611
4FGL J1759.2-0243 ,269.8046,-2.7288,0.18432726,0.19439052
4FGL J1759.7-2354 ,269.9463,-23.9033,0.04754807,0.038185745
4FGL J1759.8-1250 ,269.9584,-12.8388,0.058255203,0.060956642
4FGL J1800.1-0323 ,270.0415,-3.3975,0.069092475,0.06798023
4FGL J1800.2-2952 ,270.0534,-29.8714,0.10310312,0.090984866
4FGL J1800.2-2403 ,270.0612,-24.0657,0.0393191,0.035015114
4FGL J1800.5-2910 ,270.1254,-29.1735,0.056124337,0.0663499
4FGL J1800.9-2407 ,270.2354,-24.1333,0.030808171,0.03612349
4FGL J1801.0-2802 ,270.2621,-28.0393,0.06664944,0.061155155
4FGL J1801.1-2626 ,270.2922,-26.4398,0.04029314,0.0434484
4FGL J1801.4-4307 ,270.3523,-43.1304,0.16920763,0.10875964
4FGL J1801.8-2358 ,270.4545,-23.9827,0.035107426,0.032145284
4FGL J1802.1-2652 ,270.5438,-26.8714,0.068359986,0.07280359
4FGL J1802.4+3634 ,270.6035,36.5773,0.11592857,0.12953213
4FGL J1802.4-3041 ,270.6147,-30.6992,0.035951287,0.02975895
4FGL J1802.8-4719 ,270.7166,-47.3182,0.0927901,0.0885948
4FGL J1803.1-2724 ,270.7803,-27.4164,0.06228491,0.09185074
4FGL J1803.1-6708 ,270.791,-67.1347,0.030903596,0.03449678
4FGL J1803.2+1402 ,270.8012,14.0361,0.07224641,0.08255941
4FGL J1803.3+2425 ,270.8352,24.4275,0.17370443,0.14283693
4FGL J1803.5-1639 ,270.8869,-16.6559,0.15886663,0.18284401
4FGL J1803.7-3207 ,270.9293,-32.123,0.082912005,0.0686325
4FGL J1803.8-2908 ,270.9612,-29.1462,0.09082208,0.09207977
4FGL J1804.0-1124 ,271.0034,-11.4027,0.18375255,0.13729906
4FGL J1804.4-0852 ,271.1182,-8.8694,0.035692587,0.03827596
4FGL J1804.9-1745 ,271.2358,-17.7571,0.16896367,0.10086088
4FGL J1805.1-3618 ,271.2765,-36.306,0.04661688,0.05089919
4FGL J1805.7+3401 ,271.4265,34.031,0.06888536,0.077647775
4FGL J1806.1-3344 ,271.5411,-33.7365,0.10577502,0.11883527
4FGL J1806.2-1347 ,271.5611,-13.7934,0.121135175,0.079041585
4FGL J1806.9-2824 ,271.7449,-28.4158,0.039900616,0.046777565
4FGL J1807.1+2822 ,271.7938,28.3675,0.20057394,0.17993708
4FGL J1808.1-1234 ,272.0457,-12.5753,0.10153747,0.10816485
4FGL J1808.2-2028e,272.05,-20.48,,
4FGL J1808.2-1055 ,272.0582,-10.9222,0.13516928,0.108227514
4FGL J1808.4-3358 ,272.1018,-33.9817,0.04592282,0.0456371
4FGL J1808.4-4521 ,272.104,-45.3576,0.11248799,0.0949795
4FGL J1808.4-3522 ,272.1188,-35.3735,0.05286796,0.055340033
4FGL J1808.5-3701 ,272.1268,-37.0306,0.05371217,0.054592066
4FGL J1809.0-2853 ,272.2693,-28.8861,0.10918746,0.098508164
4FGL J1809.2-2726 ,272.3076,-27.4456,0.06974547,0.06965967
4FGL J1810.2-3054 ,272.5536,-30.9059,0.13696824,0.10257908
4FGL J1810.3+1332 ,272.5977,13.5487,0.07210206,0.089998364
4FGL J1810.5-1415 ,272.6326,-14.2605,0.086619794,0.09253898
4FGL J1810.8-3347 ,272.7101,-33.7987,0.083000526,0.08483776
4FGL J1811.0-2725 ,272.7643,-27.422,0.06871099,0.062361043
4FGL J1811.7-1442 ,272.9257,-14.7042,0.1896603,0.21226875
4FGL J1811.9-2336 ,272.9924,-23.6133,0.08308742,0.0671292
4FGL J1812.2-0856 ,273.0746,-8.9474,0.17454986,0.103051685
4FGL J1812.8-3144 ,273.2195,-31.7438,0.037447833,0.03345848
4FGL J1812.9+4249 ,273.245,42.8261,0.08312176,0.09434286
4FGL J1813.2-1128 ,273.3029,-11.4807,0.070646815,0.08682079
4FGL J1813.5+2819 ,273.3922,28.3263,0.07407652,0.055278577
4FGL J1813.7-1152 ,273.4476,-11.8736,0.05486712,0.052073885
4FGL J1813.7-6846 ,273.4481,-68.7785,0.066311195,0.05564814
4FGL J1814.2-1012 ,273.5617,-10.214,0.1129284,0.12197371
4FGL J1814.2-3000 ,273.5724,-30.0104,0.084922194,0.0944336
